id,question_stem,choices,answerKey,fact1,humanScore,clarity,turkIdAnonymized
13-653,Which absorbs more sunlight?,"{'text': ['palm frond', 'a mirror', 'maple syrup', 'Wednesday'], 'label': ['A', 'B', 'C', 'D']}",A,"as flatness of a leaf increases , the amount of sunlight that leaf can absorb will increase",1.0,2.0,7c933a44d8
13-654,sharp beaks are a kind of adaptation for catching,"{'text': ['sticks', 'small food beings', 'bubbles', 'rocks'], 'label': ['A', 'B', 'C', 'D']}",B,sharp beaks are a kind of adaptation for catching prey,1.0,2.0,6240cdfd8d
13-655,two females are incapable of,"{'text': ['conjuring kin', 'talk', 'dance', 'jog together'], 'label': ['A', 'B', 'C', 'D']}",A,two females can not usually reproduce with each other,1.0,2.0,6240cdfd8d
13-657,Sticky balls from a plant can grow a new plant miles from the original because,"{'text': ['a bear unknowingly transported it', 'they bounced when they fell', 'they were transported by ants', 'they were carried there by a pterosaur'], 'label': ['A', 'B', 'C', 'D']}",A,if seeds stick to the fur of an animal then that seed will be transported by the animal,0.800000011920929,1.399999976158142,3f32b550f3
13-658,Herbivores who live in climates that get cold must find other sources of food in the winter because plants,"{'text': ['fly', 'cry', 'Eat candy canes', 'will be gone'], 'label': ['A', 'B', 'C', 'D']}",D,if an animal relies on plants for food then that animal must store enough food to last through the winter,1.0,2.0,bdb4135787
13-660,Rabbits with white fur are hardest to detect in,"{'text': ['a forest in Spring', 'The middle of a well-lit street', 'Mexico in the Winter', 'the arctic in Winter'], 'label': ['A', 'B', 'C', 'D']}",D,snow falls during the winter in the arctic environment,1.0,2.0,77e0532fb7
13-661,How is a place of lower elevation affected by flooding when compared to a higher location?,"{'text': ['It is more resistant than a higher place', 'The lower area is already flooded', 'It is more affected by the flood', 'It is impossible to flood a lower elevation location'], 'label': ['A', 'B', 'C', 'D']}",C,"as elevation of a place decreases , how much a flood will affect that place will increases",1.0,2.0,52dbc5c7af
13-662,Which are likeliest to rely on nonrenewable resources?,"{'text': ['windmills', 'dams', 'solar panels', 'cell phones'], 'label': ['A', 'B', 'C', 'D']}",D,aluminum is a nonrenewable resource,0.800000011920929,1.600000023841858,7b06152ffc
13-664,Cows only eat what?,"{'text': ['flora', 'animals', 'water', 'bugs'], 'label': ['A', 'B', 'C', 'D']}",A,cows only eat plants,1.0,2.0,1e6dc77bb6
13-666,One type of electrical circuit that requires a switch could be,"{'text': ['running', 'diving', 'dimming table lights', 'swimming'], 'label': ['A', 'B', 'C', 'D']}",C,"when a switch in a simple series circuit is closed , electricity will flow through the circuit",1.0,2.0,cee82219a0
13-668,To measure the length of a elephant's trunk you would need,"{'text': ['a tape measure', 'a tusk', 'a scale', 'a pool'], 'label': ['A', 'B', 'C', 'D']}",A,a meter stick is used to measure length,1.0,2.0,7c933a44d8
13-669,What scratches glass easily?,"{'text': ['a rubber pencil eraser', 'a crystal that regulates electronic oscillators in watches', 'a soft linen towel', 'a round piece of ice'], 'label': ['A', 'B', 'C', 'D']}",B,quartz scratches glass easily,1.0,2.0,78e0a411ed
13-673,"It's quite common for birds feeding on seeds from flowering trees in some tropical waters to get weighed down, pricked and even entangled in the branches because","{'text': ['seeds sprout better on the ground', 'smooth seeds need water to reach other islands', 'the seeds have a thick, sticky coating with hooks', 'scavengers also hunt for seeds with mucousy coatings'], 'label': ['A', 'B', 'C', 'D']}",C,birds are a vehicle for spreading the seeds of a plant,1.0,2.0,5ac34b743b
13-674,Which object would have more tightly packed matter,"{'text': ['gold', 'gas', 'wood', 'water'], 'label': ['A', 'B', 'C', 'D']}",A,an organism is a source of organic matter,0.800000011920929,2.0,cee82219a0
13-675,The largest amount of natural illumination will likely occur for a Floridian in,"{'text': ['space', 'june', 'october', 'january'], 'label': ['A', 'B', 'C', 'D']}",B,the amount of daylight is greatest on the summer solstice,1.0,1.7999999523162842,b356d338b7
13-677,"If a handheld cylinder is allowing people to see in the forest after dusk, then the item likely","{'text': ['needs a blanket', 'is a stone', 'hooks to outlets', 'uses knitting needles'], 'label': ['A', 'B', 'C', 'D']}",C,a flashlight requires a source of electricity to produce light,0.800000011920929,1.600000023841858,b356d338b7
13-679,The population of plants will go down if,"{'text': ['nobody cuts them down', 'the people leave them alone', 'the rabbits avoid them', ""there's less liquid around""], 'label': ['A', 'B', 'C', 'D']}",D,"as available water decreases , the population of plants will decrease",1.0,2.0,3f32b550f3
13-680,What requires energy to move?,"{'text': ['a rock', 'a cloud', 'a monkey', 'a leaf'], 'label': ['A', 'B', 'C', 'D']}",C,an animal requires energy to move,0.800000011920929,1.399999976158142,fceb6ad063
13-683,In the food chain process an animal has the role of consumer which eats producers for what?,"{'text': ['grass', 'sea', 'water flow', 'sustenance'], 'label': ['A', 'B', 'C', 'D']}",D,In the food chain process an animal has the role of consumer which eats producers for food,1.0,2.0,1e6dc77bb6
13-686,For what purpose does a plant light serve?,"{'text': ['Mimic sunlight', 'Comfort them', 'Keep plants cool', 'Protect from bugs'], 'label': ['A', 'B', 'C', 'D']}",A,warm-weather organisms live in warm climates,1.0,2.0,52dbc5c7af
13-687,"If things are deposited consistently in dark, cavernous area, then a thing that could develop is","{'text': ['apple juice', 'a stalactite', 'road rash', 'blue jeans'], 'label': ['A', 'B', 'C', 'D']}",B,stalactites are formed by deposition,1.0,2.0,b356d338b7
13-691,If food is cooked what kind of energy is added to it?,"{'text': ['solar', 'cold', 'hotness', 'freezing'], 'label': ['A', 'B', 'C', 'D']}",C,if food is cooked then heat energy is added to that food,0.800000011920929,1.600000023841858,1e6dc77bb6
13-692,A bee is a pollinating,"{'text': ['moving alive thing', 'rock', 'tree', 'song'], 'label': ['A', 'B', 'C', 'D']}",A,A bee is a pollinating animal,1.0,1.7999999523162842,6240cdfd8d
13-693,"If a creature is looking for things but is using something other than its eyes or nose, then it is likely","{'text': ['condensing', 'echolocating', 'reproducing', 'revolving'], 'label': ['A', 'B', 'C', 'D']}",B,echolocation is when some animals detect objects by hearing echoes by emitting sound,1.0,2.0,b356d338b7
13-696,Toucans' beaks are for show but also can be used for,"{'text': ['toasting', 'coloring', 'dancing', 'skinning fruits'], 'label': ['A', 'B', 'C', 'D']}",D,birds with beaks of different shapes eat different foods,1.0,2.0,cee82219a0
13-697,Which of the following is an example of decomposition?,"{'text': ['a dog eating dog food', 'something growing on a dead tree trunk', 'a lion eating a gazelle', 'a parrot eating bird seed'], 'label': ['A', 'B', 'C', 'D']}",B,decomposition is when a decomposer recycles nutrients from dead organisms to the soil by eating those dead organisms,1.0,2.0,be7a45e47c
13-698,Sound pulses helps dolphins,"{'text': ['satisfy women', 'find God', 'find nourishment', 'find ibexes'], 'label': ['A', 'B', 'C', 'D']}",C,the ability to find resources has a positive impact on an organism 's survival,1.0,2.0,7c933a44d8
13-699,Dropping butter into a boiling water would cause it to,"{'text': ['hoover', 'grow', 'liquefy', 'refreeze'], 'label': ['A', 'B', 'C', 'D']}",C,melting means changing from a solid into a liquid by adding heat energy,1.0,2.0,dc78319bb0
13-700,Japan made Pearl Harbor,"{'text': ['the sky', ""it's victim"", 'the moon', 'boring and empty'], 'label': ['A', 'B', 'C', 'D']}",B,An example of hitting something is dropping an object onto that something,1.0,1.7999999523162842,dc78319bb0
13-705,light can travel through,"{'text': ['trees', 'rocks', 'matterless places', 'rubber'], 'label': ['A', 'B', 'C', 'D']}",C,light can travel through a vacuum,0.800000011920929,2.0,6240cdfd8d
13-709,"if a person found a toad in the water, where else would it normally be?","{'text': ['it would be on the ground', 'it would be in the air', 'it would be in the sea', 'it would be in a volcano'], 'label': ['A', 'B', 'C', 'D']}",A,adult amphibians live on land,0.800000011920929,2.0,cf7109905e
13-710,Someone stranded in the Sahara can potentially save their life with a,"{'text': ['dried plant', ""prickly plant's trunk"", 'water buffalo', 'dead cactus'], 'label': ['A', 'B', 'C', 'D']}",B,a cactus stem is used for storing water,1.0,2.0,0d935542d3
13-712,friction is used for stopping a vehicle by,"{'text': ['running', 'singing', 'smelting', 'squeezing'], 'label': ['A', 'B', 'C', 'D']}",D,friction is used for stopping a vehicle by brakes,1.0,2.0,6240cdfd8d
13-716,The objects the push up through the deep black stuff that covers the ground gives us an item that is inserted in a sweet treat with a flaky bottom of flour  that can be eaten with ice cream on top?,"{'text': ['Leafs', 'Eggs', 'Milk', 'Fruit'], 'label': ['A', 'B', 'C', 'D']}",D,plants are the source of fruit,0.800000011920929,1.2000000476837158,e57e0b59c9
13-717,Maggots eat flesh turning it into,"{'text': ['dryer', 'nourishment for soil', 'rancid', 'deadlier'], 'label': ['A', 'B', 'C', 'D']}",B,decomposition increases the amount of nutrients in the soil,1.0,1.7999999523162842,dc78319bb0
13-718,Another term for wind energy is clean energy because the wind and air contains,"{'text': ['Seven', 'under energy', 'zero pollutants', 'moon'], 'label': ['A', 'B', 'C', 'D']}",C,a windmill does not create pollution,0.800000011920929,1.600000023841858,bdb4135787
13-719,What loosens soil?,"{'text': ['iron', 'boring', 'metals', 'sunlight'], 'label': ['A', 'B', 'C', 'D']}",B,tunnels in soil loosen that soil,0.800000011920929,1.7999999523162842,1e6dc77bb6
13-720,If a person has an unwanted raccoon rifling thru their trash they should,"{'text': ['be sure to keep their trashcan tightly closed and secured', 'leave more scraps out for the raccoon', 'be sure to put out some water so the raccoon is super healthy', 'put loose food scraps in the trashcan'], 'label': ['A', 'B', 'C', 'D']}",A,if the amount of available food and water decreases in an environment then animals may leave that environment to find food and water,1.0,2.0,a8ecf6eaeb
13-721,A hot stove can burn,"{'text': ['the sun', 'a stone monument', 'your elbow', 'diamonds'], 'label': ['A', 'B', 'C', 'D']}",C,if a body part was burned then that body part was exposed to a lot of heat energy,1.0,2.0,7c933a44d8
13-722,What can reproduce,"{'text': ['Spoon', 'Keyboard', 'Deceased cat', 'Living dog'], 'label': ['A', 'B', 'C', 'D']}",D,living things can all reproduce,1.0,2.0,18aeb380fd
13-723,"Jackrabbits live in very hot environments, but are able to stay cool because their long ears help","{'text': ['releasing warmth', 'sing songs', 'make eggs', 'change tires'], 'label': ['A', 'B', 'C', 'D']}",A,long ears are used for releasing heat by a jackrabbit,1.0,2.0,bdb4135787
13-724,"The smallest known species of cactus, called Blossfeldia Liliputana, is named after","{'text': ['The Hobbit characters by J. R. R. Tolkien', ""a fictional island in Gulliver's Travels by Jonathan Swift"", 'Frodo Baggins from Lord of the Rings', 'Bilbo Baggins from Lord of the Rings'], 'label': ['A', 'B', 'C', 'D']}",B,a cactus stores water,0.800000011920929,1.600000023841858,5ac34b743b
13-726,A stage in the life cycle process includes what aspect?,"{'text': ['killing of kin', 'entity replication', 'transporting water', 'reproducing ideas'], 'label': ['A', 'B', 'C', 'D']}",B,adulthood is a stage in the life cycle process,1.0,1.7999999523162842,52dbc5c7af
13-735,"If a person is running a salad bar and needs to keep the bar cold, and therefore the ice frozen, they might","{'text': ['pour sodium over the ice', 'put the ice in the sun', 'melt the ice on a stove', 'throw the ice away'], 'label': ['A', 'B', 'C', 'D']}",A,adding salt to a liquid decreases the melting point of that liquid,0.800000011920929,1.0,b356d338b7
13-736,"over a period of three years, a farmer cultivates, corn, millet and potatoes. What is this exemplary of?","{'text': ['An amateur farming practice', 'a way to gain attention', 'a manner of rotating', 'a way to confuse spectators'], 'label': ['A', 'B', 'C', 'D']}",C,crop rotation is when different crops are planted on a field in different years,1.0,2.0,cf7109905e
13-743,You may need a raft after a,"{'text': ['television broadcast', 'drought', 'meteor shower', 'deluge'], 'label': ['A', 'B', 'C', 'D']}",D,heavy rains cause flooding,1.0,2.0,7c933a44d8
13-744,"Of these, a wolf will make its home very nearest to","{'text': ['mink', 'humans', 'lions', 'whales'], 'label': ['A', 'B', 'C', 'D']}",A,most predators live near the same environment as their prey,1.0,1.7999999523162842,b356d338b7
13-746,What would a squirrel like for nutrition?,"{'text': ['safe plants', 'insects', 'worms', 'poisonous plants'], 'label': ['A', 'B', 'C', 'D']}",A,squirrels eat edible plants,1.0,2.0,3f32b550f3
13-747,"if a salmon visits the site of its birth, what could be the reason for that?","{'text': ['it is coming to have its own offspring', 'it is coming home to die', 'it is coming to see its father', 'it is coming to visit its mom'], 'label': ['A', 'B', 'C', 'D']}",A,An example of a reproductive behavior is salmon returning to their birthplace to lay their eggs,1.0,1.7999999523162842,cf7109905e
13-749,Which likely provides a neutral effect to local organisms?,"{'text': ['asteroid impact', 'habitat destruction', '9.0 earthquake', 'stormy weather'], 'label': ['A', 'B', 'C', 'D']}",D,An example of stormy weather is rain,0.800000011920929,1.600000023841858,7b06152ffc
13-750,Reproduction produces what?,"{'text': ['energy', 'younglings', 'flames', 'water'], 'label': ['A', 'B', 'C', 'D']}",B,reproduction produces offspring,1.0,2.0,1e6dc77bb6
13-751,What will become magnetic in an electromagnet if the battery becomes active?,"{'text': ['A nail box', 'A construction nail', 'A plastic nail', 'A wooden nail'], 'label': ['A', 'B', 'C', 'D']}",B,non-contact forces can affect objects that are not touching,1.0,1.7999999523162842,52dbc5c7af
